transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,transit_original_destination_time,integration_distance,shared_distance,destinations_distance,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6073440_1_2,10:R16,6065545_2_4,1,2010-06-22 20:32:37.000000,2010-06-22 20:42:49.000000,2010-06-22 21:02:43.999999,2010-06-22 21:03:36.000000,842.971,1865.076,15258.817,7.21827008315,2.68004400721,29.8835099525
6073440_1_1,3:R14,6072815_1_6,1,2010-06-22 09:34:27.000001,2010-06-22 09:42:36.000000,2010-06-22 09:48:31.000000,2010-06-22 09:49:13.000000,1168.613,1896.596,1549.526,7.7615784004199995,2.38078997692,7.78786627729
6126530_1_2,5:629,6119073_1_2,1,2010-10-13 18:11:29.000000,2010-10-13 18:24:43.000000,2010-10-13 18:40:40.000001,2010-10-13 18:47:25.000000,3266.48,9354.246,10160.98,14.5320535921,10.0460247525,29.8303705115
6095737_2_4,10:A27,6068278_1_1,4,2010-06-23 13:28:48.000000,2010-06-23 13:47:55.000002,2010-06-23 13:31:34.999999,2010-06-23 13:34:57.000000,918.6060000000001,916.873,4343.682,12.9279769005,12.197252530899998,4.42564177714
6105984_1_2,11:F09,6101562_1_1,9,2010-09-29 17:58:06.000000,2010-09-29 18:22:03.000000,2010-09-29 18:05:48.999999,2010-09-29 18:12:24.000000,11545.112,2270.879,8446.384,46.2506353295,43.3473217458,14.7310701796
6109535_1_2,5:G29,6106747_1_3,1,2010-10-24 17:13:11.000000,2010-10-24 17:27:02.000000,2010-10-24 17:50:34.000000,2010-10-24 17:52:24.999999,4484.088,9490.873,19125.634,11.5782487951,10.8545443644,43.564830174899996
6074049_1_2,3:629,6066590_1_2,1,2010-06-16 17:10:27.999999,2010-06-16 17:18:36.000000,2010-06-16 17:35:02.000000,2010-06-16 17:36:26.000000,3075.445,1528.739,6865.965999999999,10.2288341701,3.9827996903300007,18.648580088800003
6105153_1_1,8:626,6104890_1_1,1,2010-10-15 08:38:00.000000,2010-10-15 08:49:02.000000,2010-10-15 09:01:27.000000,2010-10-15 09:08:31.000000,2050.6839999999997,5855.464,6878.672,8.77687220615,6.140813861130001,19.8263321094
6070844_3_3,3:629,6068162_1_3,1,2010-06-17 13:37:50.000000,2010-06-17 13:54:44.000000,2010-06-17 14:11:12.999999,2010-06-17 14:13:21.000001,2278.491,3654.17,13668.511999999999,7.847034000619999,5.2413127061199996,29.474355131
6092467_1_2,10:231,6059883_1_2,7,2010-06-26 13:50:06.999999,2010-06-26 14:34:57.000000,2010-06-26 14:04:52.999998,2010-06-26 14:11:15.000000,21686.178,4941.6179999999995,20415.053,57.5722467222,54.6456399579,23.6821752854
6017161_1_2,3:F26,6022627_1_10,1,2010-05-23 22:39:09.999999,2010-05-23 23:07:48.000001,2010-05-23 22:45:27.999999,2010-05-23 22:46:45.000001,25864.388,3616.2990000000004,6554.762,54.7316599137,33.080402499099996,26.3980549523
6034937_2_2,3:124,6028436_2_3,8,2010-06-04 11:41:29.999998,2010-06-04 11:51:31.000000,2010-06-04 12:06:23.999998,2010-06-04 12:07:16.000000,1383.351,3074.631,15697.146999999999,8.56156094094,5.99064247128,30.846955738000002
6058434_1_1,10:631,6072815_1_5,6,2010-06-22 08:53:02.000000,2010-06-22 09:04:38.000000,2010-06-22 08:57:02.000000,2010-06-22 09:03:39.000000,1029.1760000000002,1049.848,2083.197,6.47608296877,6.43377941364,4.614806527380001
6117513_1_2,8:G12,6094751_1_2,1,2010-10-02 13:16:25.999998,2010-10-02 13:44:38.999999,2010-10-02 13:16:37.000000,2010-10-02 13:17:42.000000,13809.355,185.62900000000002,25006.789,61.0197559455,49.7163302231,13.870096503800001
6065788_1_1,10:D15,6027204_1_2,4,2010-06-16 09:34:54.000000,2010-06-16 09:41:35.000001,2010-06-16 09:37:32.000000,2010-06-16 09:37:37.000000,161.542,747.41,1184.463,6.829041891319999,4.22047299935,3.70599551649
6061340_1_2,10:L06,6056214_1_4,1,2010-06-18 16:16:05.000000,2010-06-18 16:46:39.000000,2010-06-18 16:34:42.000000,2010-06-18 16:40:29.000000,4146.116,6773.578,7303.589,22.959368264499997,20.010405810199998,12.664809808900001
6078202_2_2,10:G14,6063673_1_3,5,2010-06-18 17:20:21.000000,2010-06-18 17:23:09.000000,2010-06-18 17:30:52.000000,2010-06-18 17:31:25.000001,21180.196,1191.2910000000002,2875.634,34.3536813056,20.8636940655,25.8433304964
6035741_1_1,10:629,6078093_3_1,7,2010-05-17 08:52:32.000000,2010-05-17 08:57:12.000000,2010-05-17 09:00:25.000000,2010-05-17 09:04:39.000001,754.5269999999999,1414.769,1111.137,12.7753309006,9.295794045080001,6.41099280309
6065158_2_1,10:237,6069496_1_3,1,2010-06-19 16:33:15.000000,2010-06-19 16:55:17.000000,2010-06-19 16:47:07.999999,2010-06-19 17:00:30.999999,19908.766,3563.26,2879.047,41.6413739143,22.703436118200003,21.2310453346
6030887_1_1,3:121,6035733_1_1,1,2010-05-24 09:52:06.000000,2010-05-24 09:58:43.000000,2010-05-24 10:06:30.999999,2010-05-24 10:11:20.999999,2387.709,1626.848,2157.942,7.79979116349,3.1181616220599997,9.47036806826
6099492_1_1,13:300998,6097591_2_2,1,2010-11-08 16:28:05.000001,2010-11-08 16:41:29.000001,2010-11-08 16:29:59.000000,2010-11-08 16:30:32.000001,2856.797,678.0319999999999,3265.245,9.417945015139999,7.817871665439999,6.7455502882000005
6042982_1_1,3:D17,6026699_1_1,1,2010-05-18 08:39:02.999999,2010-05-18 08:50:36.999999,2010-05-18 08:41:57.000000,2010-05-18 08:43:15.000000,2224.495,876.806,3022.059,9.206245780860002,7.103372686810001,5.40882312959
6072105_1_2,3:631,6068388_1_3,1,2010-06-18 16:16:11.000000,2010-06-18 16:21:09.000000,2010-06-18 16:38:09.000000,2010-06-18 16:38:27.000000,1465.714,1134.047,11651.38,6.82839690691,2.01927011541,24.1188442204
6103332_2_1,13:450123,6029556_2_1,1,2010-10-19 10:35:36.000000,2010-10-19 10:48:36.000000,2010-10-19 11:03:40.000001,2010-10-19 11:09:10.000001,1735.349,2482.811,6860.972,6.617900025519999,3.9363028717,17.5943254532
6042245_1_4,10:R15,6026263_1_5,1,2010-05-24 18:05:20.000000,2010-05-24 18:26:21.999998,2010-05-24 18:47:06.000000,2010-05-24 18:48:00.000000,1463.605,5182.562,14373.975,10.0719566338,5.5355026270300005,31.8644306763
6103518_2_5,3:A24,6070396_1_5,1,2010-06-11 20:23:04.000001,2010-06-11 20:55:21.000001,2010-06-11 20:30:28.000001,2010-06-11 20:31:08.000000,2293.8320000000003,1738.6629999999998,15707.277,27.6686196156,27.5322103552,6.63209431331
6043242_2_2,3:723,6031905_1_1,3,2010-06-01 17:08:00.000000,2010-06-01 17:09:06.000000,2010-06-01 17:27:39.999998,2010-06-01 17:48:16.000000,3798.6859999999997,277.101,15933.386,12.120890224000002,4.75434456056,32.0970797855
6076683_2_1,3:R13,6079358_1_2,7,2010-06-20 14:47:47.000001,2010-06-20 15:22:31.000000,2010-06-20 15:08:07.000000,2010-06-20 15:10:24.000001,6318.138000000001,12339.196000000002,7292.09,35.2356509547,31.250057129400002,17.4914078561
6021908_1_4,10:126,6027174_1_3,10,2010-05-26 13:20:48.999999,2010-05-26 13:45:33.000000,2010-05-26 13:23:09.000000,2010-05-26 13:24:44.000000,14994.96,698.2719999999999,5239.303,49.8641410206,41.2705794732,15.189149076300001
6036687_1_2,3:R14,6017763_2_3,6,2010-05-23 16:28:45.000001,2010-05-23 17:03:58.000000,2010-05-23 16:46:54.999999,2010-05-23 16:47:50.999999,20273.4,8061.109,12488.098,54.6788668361,45.692006184099995,25.0078027398
6126628_5_2,4:415N,6119831_1_2,1,2010-10-19 14:33:32.000000,2010-10-19 14:42:40.000000,2010-10-19 14:52:21.999999,2010-10-19 14:53:50.999999,1621.25,3149.382,7104.045999999999,6.8697743138,3.70541547059,17.7410358883
6036103_2_2,3:631,6026699_1_1,5,2010-05-18 08:40:01.000000,2010-05-18 08:49:58.000001,2010-05-18 08:41:28.000000,2010-05-18 08:41:38.000000,1738.195,358.031,2503.083,9.206245780860002,7.14979453751,4.62816755731
6030473_2_4,10:126,6035599_1_4,1,2010-05-28 22:37:38.000000,2010-05-28 23:07:29.000001,2010-05-28 22:58:13.000000,2010-05-28 22:58:15.000000,1707.719,2990.685,3028.849,11.2394274603,10.267745653099999,9.062648323189999
6120242_1_2,4:F12S,6120262_1_2,1,2010-09-27 15:02:57.000000,2010-09-27 15:34:44.000001,2010-09-27 15:14:09.000000,2010-09-27 15:18:06.000000,685.209,1336.2910000000002,15938.903999999999,27.8915894344,27.4400586391,5.680126845619999
6018584_2_1,3:G26,6068278_1_2,1,2010-06-23 16:17:02.000001,2010-06-23 16:32:51.000000,2010-06-23 16:28:44.000002,2010-06-23 16:31:30.000000,7534.307,5366.151,1703.58,16.1874558404,12.666351130299999,14.0199631099
6141516_1_3,4:123N,6141460_1_2,3,2010-11-20 00:47:00.000001,2010-11-20 01:01:16.999999,2010-11-20 01:01:16.999999,2010-11-20 01:01:33.000000,44295.495,12711.208999999999,0.0,93.54062380040001,47.5065578564,47.777890838999994
6043822_1_1,3:723,6035422_1_2,4,2010-05-19 08:38:01.000000,2010-05-19 08:44:31.999999,2010-05-19 08:40:15.000001,2010-05-19 08:41:14.000000,1269.327,579.403,1110.2910000000002,6.62947616725,4.68237534591,4.4359340110400005
6031776_1_1,10:629,6031020_1_1,6,2010-05-16 10:12:52.000000,2010-05-16 10:42:55.000001,2010-05-16 10:14:59.000000,2010-05-16 10:17:22.000000,6145.701,505.30800000000005,23550.475,47.026380052700006,43.775804636800004,8.33259680834
6088551_1_1,3:F15,6088357_1_1,3,2010-06-20 10:42:38.000000,2010-06-20 11:19:45.000001,2010-06-20 11:06:02.999999,2010-06-20 11:07:00.000000,4459.913,10352.664,5984.234,31.5610275241,22.102347444299998,14.5051322288
6032508_1_1,3:627,6035175_1_3,1,2010-06-03 08:13:20.000000,2010-06-03 08:18:15.000000,2010-06-03 08:34:47.000000,2010-06-03 08:36:30.000001,761.678,1241.756,6929.02,4.59497391849,1.55609473502,15.3198249511
6073542_2_3,3:R17,6068388_2_2,1,2010-06-18 18:22:37.000001,2010-06-18 18:37:57.000001,2010-06-18 18:54:57.000001,2010-06-18 18:55:39.000000,1996.815,4729.975,7171.351,10.043763478099999,5.22479028636,20.3649641419
6030582_1_4,3:626,6073513_1_6,7,2010-06-19 22:15:03.999999,2010-06-19 22:37:08.000000,2010-06-19 22:18:07.999999,2010-06-19 22:19:48.999999,4272.358,911.5260000000001,8963.159,29.8408549602,25.7401725077,7.5263939812
6044020_2_3,10:D19,6009764_1_3,1,2010-05-14 14:38:34.000000,2010-05-14 14:54:55.000000,2010-05-14 15:12:30.000000,2010-05-14 15:29:44.000001,1884.149,4029.039,12204.33,8.14266368129,4.9795210926,26.9380629337
6131468_3_1,5:628,6126729_1_3,1,2010-11-05 14:34:20.000000,2010-11-05 14:43:55.000000,2010-11-05 14:59:50.999999,2010-11-05 15:01:32.000000,4032.16,4243.527,10735.271,17.0530663445,6.4278398836,26.104305074899997
6077152_1_2,3:G11,6104045_2_1,1,2010-06-18 16:46:11.999999,2010-06-18 17:10:32.000000,2010-06-18 16:47:55.000000,2010-06-18 16:48:13.000000,16652.315,818.76,13023.903,53.704269411999995,33.8017132573,17.5700241798
6059737_1_2,10:A41,6056214_1_4,1,2010-06-18 16:21:45.000000,2010-06-18 16:24:03.000001,2010-06-18 16:34:08.000001,2010-06-18 16:34:12.999999,11534.236,1018.943,3117.027,22.959368264499997,9.750226735510001,18.5923021956
6103616_2_4,13:401087,6126729_1_3,6,2010-11-05 14:25:42.000000,2010-11-05 14:42:52.000001,2010-11-05 14:28:09.000000,2010-11-05 14:29:08.000000,1150.92,896.546,8448.173,17.0530663445,16.5731715832,4.59029499486
6066823_1_2,3:D15,6073386_1_3,1,2010-06-15 18:33:06.000000,2010-06-15 19:05:12.000000,2010-06-15 18:57:50.000001,2010-06-15 18:58:15.000000,3053.837,2350.288,1879.408,17.3440711595,9.89698226514,10.9774581942
6043132_1_1,10:B08,6031020_1_1,8,2010-05-16 10:09:30.000000,2010-05-16 10:40:09.999999,2010-05-16 10:12:15.000000,2010-05-16 10:12:57.000000,3784.571,847.7139999999999,23383.735,47.026380052700006,44.9753727961,6.59795945342
6005900_1_4,3:621,6030659_2_2,1,2010-05-20 18:34:21.999999,2010-05-20 18:43:44.000000,2010-05-20 19:01:55.000001,2010-05-20 19:01:58.000000,1456.751,3736.8309999999997,11663.236,9.93436956009,4.03392655115,26.1519180925
6036806_1_3,10:710,6070396_1_5,1,2010-06-11 20:31:52.000001,2010-06-11 20:37:43.000000,2010-06-11 20:48:55.000001,2010-06-11 20:59:29.000000,7373.29,5154.799,6325.599,27.6686196156,9.73073898752,23.057098428099998
6017115_1_4,3:R31,6089061_1_3,1,2010-06-20 16:35:47.000001,2010-06-20 16:59:02.000001,2010-06-20 16:36:53.000000,2010-06-20 16:41:43.000000,1785.384,557.048,12745.896999999999,25.7456318693,21.6192260548,4.81939914284
6140658_2_1,4:637S,6065506_1_2,1,2010-11-11 12:36:34.000000,2010-11-11 13:00:30.999999,2010-11-11 12:43:58.999999,2010-11-11 12:47:15.000000,1607.991,1899.7420000000002,3873.772,9.01762395353,8.74212840596,5.724504452430001
6037069_1_3,10:G20,6005839_3_4,10,2010-06-05 21:58:15.000000,2010-06-05 22:26:56.000000,2010-06-05 22:02:08.000000,2010-06-05 22:02:13.000000,15189.767,1397.533,15610.666000000001,60.7783391752,47.792149288599994,16.3835839854
6032847_2_2,3:119,6007906_1_3,1,2010-05-27 12:38:34.999999,2010-05-27 13:16:42.000000,2010-05-27 12:54:37.000000,2010-05-27 12:56:22.000000,2503.597,3810.1479999999997,14562.27,35.075237817399994,28.408736572600002,8.787305892160001
6056334_1_3,10:F18,6059753_1_4,1,2010-06-17 19:44:12.000000,2010-06-17 20:04:13.000000,2010-06-17 19:56:46.999999,2010-06-17 19:57:35.000000,5121.657,2289.072,2594.22,16.6187385775,10.8459478009,10.8160151118
6066152_2_1,10:126,6028743_2_2,1,2010-06-23 08:51:36.999999,2010-06-23 09:08:10.000000,2010-06-23 08:54:09.000000,2010-06-23 08:56:26.000000,1672.095,698.2719999999999,3925.327,13.183079211099999,7.93880754974,4.84109664145
6069878_1_7,3:R13,6035237_1_2,1,2010-06-09 18:14:05.000001,2010-06-09 18:28:48.000001,2010-06-09 18:19:30.000000,2010-06-09 18:22:26.000000,859.0269999999999,768.84,2937.012,7.5160278035,6.430155220700001,5.86772001207
