transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_arrival_time_transit_stop,taxi_destination_time,transit_destination_time,integration_distance,shared_distance,destinations_distance
6030582_1_4,10:125,6081235_1_2_2,8,2010-06-19 21:48:56.999999,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,3742.499,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_3,1,2010-06-19 21:34:23.000000,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,1114.782,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_3,3,2010-06-19 21:35:09.000000,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,1939.84,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_3,5,2010-06-19 21:40:49.000000,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,2996.048,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_3,8,2010-06-19 21:44:56.999999,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,3742.499,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_4,1,2010-06-19 21:35:23.000000,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,1114.782,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_4,3,2010-06-19 21:36:09.000000,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,1939.84,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_4,5,2010-06-19 21:41:49.000000,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,2996.048,4301.882,47669.842
6030582_1_4,10:125,6081235_1_2_4,8,2010-06-19 21:45:56.999999,2010-06-19 22:54:34.999998,2010-06-19 22:07:05.000002,3742.499,4301.882,47669.842
6030582_1_4,10:126,6081235_1_2_0,1,2010-06-19 21:32:15.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,200.432,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_0,3,2010-06-19 21:34:46.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,943.582,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_0,5,2010-06-19 21:41:00.000001,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2148.772,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_0,8,2010-06-19 21:45:07.999998,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2964.455,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_1,1,2010-06-19 21:23:15.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,200.432,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_1,3,2010-06-19 21:25:46.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,943.582,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_1,5,2010-06-19 21:32:00.000001,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2148.772,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_1,8,2010-06-19 21:36:07.999998,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2964.455,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_2,1,2010-06-19 21:33:15.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,200.432,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_2,3,2010-06-19 21:35:46.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,943.582,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_2,5,2010-06-19 21:42:00.000001,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2148.772,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_2,8,2010-06-19 21:46:07.999998,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2964.455,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_3,1,2010-06-19 21:29:15.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,200.432,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_3,3,2010-06-19 21:31:46.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,943.582,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_3,5,2010-06-19 21:38:00.000001,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2148.772,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_3,8,2010-06-19 21:42:07.999998,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2964.455,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_4,1,2010-06-19 21:30:15.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,200.432,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_4,3,2010-06-19 21:32:46.000000,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,943.582,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_4,5,2010-06-19 21:39:00.000001,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2148.772,7513.241,47669.842
6030582_1_4,10:126,6081235_1_2_4,8,2010-06-19 21:43:07.999998,2010-06-19 22:55:34.999998,2010-06-19 22:08:35.000000,2964.455,7513.241,47669.842
6030582_1_4,10:127,6081235_1_2_0,1,2010-06-19 21:35:29.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,896.201,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_0,3,2010-06-19 21:35:51.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1321.673,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_0,5,2010-06-19 21:37:38.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1289.511,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_0,8,2010-06-19 21:41:33.999999,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1984.753,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_1,1,2010-06-19 21:26:29.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,896.201,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_1,3,2010-06-19 21:26:51.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1321.673,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_1,5,2010-06-19 21:28:38.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1289.511,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_1,8,2010-06-19 21:32:33.999999,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1984.753,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_2,1,2010-06-19 21:36:29.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,896.201,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_2,3,2010-06-19 21:36:51.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1321.673,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_2,5,2010-06-19 21:38:38.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1289.511,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_2,8,2010-06-19 21:42:33.999999,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1984.753,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_3,1,2010-06-19 21:32:29.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,896.201,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_3,3,2010-06-19 21:32:51.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1321.673,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_3,5,2010-06-19 21:34:38.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1289.511,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_3,8,2010-06-19 21:38:33.999999,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1984.753,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_4,1,2010-06-19 21:33:29.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,896.201,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_4,3,2010-06-19 21:33:51.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1321.673,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_4,5,2010-06-19 21:35:38.000000,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1289.511,8015.934,47669.842
6030582_1_4,10:127,6081235_1_2_4,8,2010-06-19 21:39:33.999999,2010-06-19 22:58:34.999998,2010-06-19 22:11:38.000000,1984.753,8015.934,47669.842
6030582_1_4,10:725,6081235_1_2_0,1,2010-06-19 21:35:31.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,909.742,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_0,3,2010-06-19 21:35:53.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1335.214,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_0,5,2010-06-19 21:37:40.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1303.052,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_0,8,2010-06-19 21:41:36.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1998.294,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_1,1,2010-06-19 21:26:31.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,909.742,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_1,3,2010-06-19 21:26:53.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1335.214,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_1,5,2010-06-19 21:28:40.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1303.052,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_1,8,2010-06-19 21:32:36.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1998.294,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_2,1,2010-06-19 21:36:31.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,909.742,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_2,3,2010-06-19 21:36:53.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1335.214,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_2,5,2010-06-19 21:38:40.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1303.052,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_2,8,2010-06-19 21:42:36.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1998.294,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_3,1,2010-06-19 21:32:31.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,909.742,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_3,3,2010-06-19 21:32:53.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1335.214,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_3,5,2010-06-19 21:34:40.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1303.052,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_3,8,2010-06-19 21:38:36.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1998.294,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_4,1,2010-06-19 21:33:31.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,909.742,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_4,3,2010-06-19 21:33:53.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1335.214,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_4,5,2010-06-19 21:35:40.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1303.052,8015.015,47669.842
6030582_1_4,10:725,6081235_1_2_4,8,2010-06-19 21:39:36.000000,2010-06-19 23:04:34.999998,2010-06-19 22:17:24.000001,1998.294,8015.015,47669.842
6030582_1_4,10:724,6081235_1_2_0,1,2010-06-19 21:37:10.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1288.065,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_0,3,2010-06-19 21:37:32.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1713.537,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_0,5,2010-06-19 21:36:30.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,755.754,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_0,8,2010-06-19 21:40:33.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1569.955,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_0,11,2010-06-19 21:44:48.000002,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,4239.045,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_1,1,2010-06-19 21:28:10.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1288.065,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_1,3,2010-06-19 21:28:32.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1713.537,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_1,5,2010-06-19 21:27:30.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,755.754,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_1,8,2010-06-19 21:31:33.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1569.955,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_1,11,2010-06-19 21:35:48.000002,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,4239.045,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_2,1,2010-06-19 21:38:10.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1288.065,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_2,3,2010-06-19 21:38:32.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1713.537,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_2,5,2010-06-19 21:37:30.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,755.754,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_2,8,2010-06-19 21:41:33.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1569.955,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_2,11,2010-06-19 21:45:48.000002,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,4239.045,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_3,1,2010-06-19 21:34:10.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1288.065,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_3,3,2010-06-19 21:34:32.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1713.537,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_3,5,2010-06-19 21:33:30.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,755.754,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_3,8,2010-06-19 21:37:33.000000,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,1569.955,6919.67,47669.842
6030582_1_4,10:724,6081235_1_2_3,11,2010-06-19 21:41:48.000002,2010-06-19 23:03:34.999998,2010-06-19 22:16:01.999999,4239.045,6919.67,47669.842
