transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6030582_1_4,10:123,6081235_1_2_3,3,74.1029536552,15.9533149109,77.5632506355
6030582_1_4,10:123,6081235_1_2_4,1,74.1029536552,17.3502926813,74.3766885026
6030582_1_4,10:123,6081235_1_2_4,3,74.1029536552,17.5533149109,75.5632506355
6030582_1_4,10:124,6081235_1_2_0,1,74.1029536552,18.7509960624,72.6258092763
6030582_1_4,10:124,6081235_1_2_0,3,74.1029536552,16.003263493,77.5008149078
6030582_1_4,10:124,6081235_1_2_0,5,74.1029536552,20.5849410791,74.3711943391
6030582_1_4,10:124,6081235_1_2_1,1,74.1029536552,4.35099606239,90.6258092763
6030582_1_4,10:124,6081235_1_2_1,3,74.1029536552,1.60326349304,95.5008149078
6030582_1_4,10:124,6081235_1_2_1,5,74.1029536552,6.18494107909,92.3711943391
6030582_1_4,10:124,6081235_1_2_2,1,74.1029536552,20.3509960624,70.6258092763
6030582_1_4,10:124,6081235_1_2_2,3,74.1029536552,17.603263493,75.5008149078
6030582_1_4,10:124,6081235_1_2_2,5,74.1029536552,22.1849410791,72.3711943391
6030582_1_4,10:124,6081235_1_2_3,1,74.1029536552,13.9509960624,78.6258092763
6030582_1_4,10:124,6081235_1_2_3,3,74.1029536552,11.203263493,83.5008149078
6030582_1_4,10:124,6081235_1_2_3,5,74.1029536552,15.7849410791,80.3711943391
6030582_1_4,10:124,6081235_1_2_4,1,74.1029536552,15.5509960624,76.6258092763
6030582_1_4,10:124,6081235_1_2_4,3,74.1029536552,12.803263493,81.5008149078
6030582_1_4,10:124,6081235_1_2_4,5,74.1029536552,17.3849410791,78.3711943391
6030582_1_4,10:125,6081235_1_2_0,1,74.1029536552,17.3273975533,74.4053074126
6030582_1_4,10:125,6081235_1_2_0,3,74.1029536552,14.5796650107,79.2803130108
6030582_1_4,10:125,6081235_1_2_0,5,74.1029536552,19.1613425967,76.150692442
6030582_1_4,10:125,6081235_1_2_0,8,74.1029536552,22.2143225996,73.6818133627
6030582_1_4,10:125,6081235_1_2_1,1,74.1029536552,2.92739755335,92.4053074126
6030582_1_4,10:125,6081235_1_2_1,3,74.1029536552,0.179665010663,97.2803130108
6030582_1_4,10:125,6081235_1_2_1,5,74.1029536552,4.76134259671,94.150692442
6030582_1_4,10:125,6081235_1_2_1,8,74.1029536552,7.81432259959,91.6818133627
6030582_1_4,10:125,6081235_1_2_2,1,74.1029536552,18.9273975533,72.4053074126
6030582_1_4,10:125,6081235_1_2_2,3,74.1029536552,16.1796650107,77.2803130108
6030582_1_4,10:125,6081235_1_2_2,5,74.1029536552,20.7613425967,74.150692442
6030582_1_4,10:125,6081235_1_2_2,8,74.1029536552,23.8143225996,71.6818133627
6030582_1_4,10:125,6081235_1_2_3,1,74.1029536552,12.5273975533,80.4053074126
6030582_1_4,10:125,6081235_1_2_3,3,74.1029536552,9.77966501066,85.2803130108
6030582_1_4,10:125,6081235_1_2_3,5,74.1029536552,14.3613425967,82.150692442
6030582_1_4,10:125,6081235_1_2_3,8,74.1029536552,17.4143225996,79.6818133627
6030582_1_4,10:125,6081235_1_2_4,1,74.1029536552,14.1273975533,78.4053074126
6030582_1_4,10:125,6081235_1_2_4,3,74.1029536552,11.3796650107,83.2803130108
6030582_1_4,10:125,6081235_1_2_4,5,74.1029536552,15.9613425967,80.150692442
6030582_1_4,10:125,6081235_1_2_4,8,74.1029536552,19.0143225996,77.6818133627
6030582_1_4,10:126,6081235_1_2_0,1,74.1029536552,-7.87888357337,105.913158821
6030582_1_4,10:126,6081235_1_2_0,3,74.1029536552,-7.31766355738,106.651973721
6030582_1_4,10:126,6081235_1_2_0,5,74.1029536552,-2.75505022122,103.546183464
6030582_1_4,10:126,6081235_1_2_0,8,74.1029536552,-0.13225784239,101.615038915
6030582_1_4,10:126,6081235_1_2_1,1,74.1029536552,-22.2788835734,123.913158821
6030582_1_4,10:126,6081235_1_2_1,3,74.1029536552,-21.7176635574,124.651973721
6030582_1_4,10:126,6081235_1_2_1,5,74.1029536552,-17.1550502212,121.546183464
6030582_1_4,10:126,6081235_1_2_1,8,74.1029536552,-14.5322578424,119.615038915
6030582_1_4,10:126,6081235_1_2_2,1,74.1029536552,-6.27888357337,103.913158821
6030582_1_4,10:126,6081235_1_2_2,3,74.1029536552,-5.71766355738,104.651973721
6030582_1_4,10:126,6081235_1_2_2,5,74.1029536552,-1.15505022122,101.546183464
6030582_1_4,10:126,6081235_1_2_2,8,74.1029536552,1.46774215761,99.6150389152
6030582_1_4,10:126,6081235_1_2_3,1,74.1029536552,-12.6788835734,111.913158821
6030582_1_4,10:126,6081235_1_2_3,3,74.1029536552,-12.1176635574,112.651973721
6030582_1_4,10:126,6081235_1_2_3,5,74.1029536552,-7.55505022122,109.546183464
6030582_1_4,10:126,6081235_1_2_3,8,74.1029536552,-4.93225784239,107.615038915
6030582_1_4,10:126,6081235_1_2_4,1,74.1029536552,-11.0788835734,109.913158821
6030582_1_4,10:126,6081235_1_2_4,3,74.1029536552,-10.5176635574,110.651973721
6030582_1_4,10:126,6081235_1_2_4,5,74.1029536552,-5.95505022122,107.546183464
6030582_1_4,10:126,6081235_1_2_4,8,74.1029536552,-3.33225784239,105.615038915
6030582_1_4,10:127,6081235_1_2_0,1,74.1029536552,-12.5524455541,111.755111297
6030582_1_4,10:127,6081235_1_2_0,3,74.1029536552,-13.4572665727,114.32647749
6030582_1_4,10:127,6081235_1_2_0,5,74.1029536552,-8.32610676727,110.510004147
6030582_1_4,10:127,6081235_1_2_0,8,74.1029536552,-5.274928889,108.043377723
6030582_1_4,10:127,6081235_1_2_1,1,74.1029536552,-26.9524455541,129.755111297
6030582_1_4,10:127,6081235_1_2_1,3,74.1029536552,-27.8572665727,132.32647749
6030582_1_4,10:127,6081235_1_2_1,5,74.1029536552,-22.7261067673,128.510004147
6030582_1_4,10:127,6081235_1_2_1,8,74.1029536552,-19.674928889,126.043377723
6030582_1_4,10:127,6081235_1_2_2,1,74.1029536552,-10.9524455541,109.755111297
6030582_1_4,10:127,6081235_1_2_2,3,74.1029536552,-11.8572665727,112.32647749
6030582_1_4,10:127,6081235_1_2_2,5,74.1029536552,-6.72610676727,108.510004147
6030582_1_4,10:127,6081235_1_2_2,8,74.1029536552,-3.674928889,106.043377723
6030582_1_4,10:127,6081235_1_2_3,1,74.1029536552,-17.3524455541,117.755111297
6030582_1_4,10:127,6081235_1_2_3,3,74.1029536552,-18.2572665727,120.32647749
6030582_1_4,10:127,6081235_1_2_3,5,74.1029536552,-13.1261067673,116.510004147
6030582_1_4,10:127,6081235_1_2_3,8,74.1029536552,-10.074928889,114.043377723
6030582_1_4,10:127,6081235_1_2_4,1,74.1029536552,-15.7524455541,115.755111297
6030582_1_4,10:127,6081235_1_2_4,3,74.1029536552,-16.6572665727,118.32647749
6030582_1_4,10:127,6081235_1_2_4,5,74.1029536552,-11.5261067673,114.510004147
6030582_1_4,10:127,6081235_1_2_4,8,74.1029536552,-8.474928889,112.043377723
6030582_1_4,10:725,6081235_1_2_0,1,74.1029536552,-21.3775416683,122.78648144
6030582_1_4,10:725,6081235_1_2_0,3,74.1029536552,-22.282362687,125.357847633
6030582_1_4,10:725,6081235_1_2_0,5,74.1029536552,-17.1512028816,121.54137429
6030582_1_4,10:725,6081235_1_2_0,8,74.1029536552,-14.1000249766,119.074747833
6030582_1_4,10:725,6081235_1_2_1,1,74.1029536552,-35.7775416683,140.78648144
6030582_1_4,10:725,6081235_1_2_1,3,74.1029536552,-36.682362687,143.357847633
6030582_1_4,10:725,6081235_1_2_1,5,74.1029536552,-31.5512028816,139.54137429
6030582_1_4,10:725,6081235_1_2_1,8,74.1029536552,-28.5000249766,137.074747833
6030582_1_4,10:725,6081235_1_2_2,1,74.1029536552,-19.7775416683,120.78648144
6030582_1_4,10:725,6081235_1_2_2,3,74.1029536552,-20.682362687,123.357847633
6030582_1_4,10:725,6081235_1_2_2,5,74.1029536552,-15.5512028816,119.54137429
6030582_1_4,10:725,6081235_1_2_2,8,74.1029536552,-12.5000249766,117.074747833
6030582_1_4,10:725,6081235_1_2_3,1,74.1029536552,-26.1775416683,128.78648144
6030582_1_4,10:725,6081235_1_2_3,3,74.1029536552,-27.082362687,131.357847633
6030582_1_4,10:725,6081235_1_2_3,5,74.1029536552,-21.9512028816,127.54137429
6030582_1_4,10:725,6081235_1_2_3,8,74.1029536552,-18.9000249766,125.074747833
6030582_1_4,10:725,6081235_1_2_4,1,74.1029536552,-24.5775416683,126.78648144
6030582_1_4,10:725,6081235_1_2_4,3,74.1029536552,-25.482362687,129.357847633
6030582_1_4,10:725,6081235_1_2_4,5,74.1029536552,-20.3512028816,125.54137429
6030582_1_4,10:725,6081235_1_2_4,8,74.1029536552,-17.3000249766,123.074747833
6030582_1_4,10:724,6081235_1_2_0,1,74.1029536552,-16.8421748967,117.117272975
6030582_1_4,10:724,6081235_1_2_0,3,74.1029536552,-17.7469959154,119.688639168
6030582_1_4,10:724,6081235_1_2_0,5,74.1029536552,-11.3709623127,114.316073579
6030582_1_4,10:724,6081235_1_2_0,8,74.1029536552,-8.87229446898,112.540084698
6030582_1_4,10:724,6081235_1_2_0,11,74.1029536552,-15.3652842186,124.771273662
6030582_1_4,10:724,6081235_1_2_1,1,74.1029536552,-31.2421748967,135.117272975
6030582_1_4,10:724,6081235_1_2_1,3,74.1029536552,-32.1469959154,137.688639168
6030582_1_4,10:724,6081235_1_2_1,5,74.1029536552,-25.7709623127,132.316073579
6030582_1_4,10:724,6081235_1_2_1,8,74.1029536552,-23.272294469,130.540084698
6030582_1_4,10:724,6081235_1_2_1,11,74.1029536552,-29.7652842186,142.771273662
6030582_1_4,10:724,6081235_1_2_2,1,74.1029536552,-15.2421748967,115.117272975
6030582_1_4,10:724,6081235_1_2_2,3,74.1029536552,-16.1469959154,117.688639168
6030582_1_4,10:724,6081235_1_2_2,5,74.1029536552,-9.7709623127,112.316073579
6030582_1_4,10:724,6081235_1_2_2,8,74.1029536552,-7.27229446898,110.540084698
6030582_1_4,10:724,6081235_1_2_2,11,74.1029536552,-13.7652842186,122.771273662
6030582_1_4,10:724,6081235_1_2_3,1,74.1029536552,-21.6421748967,123.117272975
6030582_1_4,10:724,6081235_1_2_3,3,74.1029536552,-22.5469959154,125.688639168
6030582_1_4,10:724,6081235_1_2_3,5,74.1029536552,-16.1709623127,120.316073579
6030582_1_4,10:724,6081235_1_2_3,8,74.1029536552,-13.672294469,118.540084698
6030582_1_4,10:724,6081235_1_2_3,11,74.1029536552,-20.1652842186,130.771273662
6030582_1_4,10:724,6081235_1_2_4,1,74.1029536552,-20.0421748967,121.117272975
6030582_1_4,10:724,6081235_1_2_4,3,74.1029536552,-20.9469959154,123.688639168
6030582_1_4,10:724,6081235_1_2_4,5,74.1029536552,-14.5709623127,118.316073579
6030582_1_4,10:724,6081235_1_2_4,8,74.1029536552,-12.072294469,116.540084698
6030582_1_4,10:724,6081235_1_2_4,11,74.1029536552,-18.5652842186,128.771273662
6030582_1_4,10:723,6081235_1_2_0,1,74.1029536552,-19.0402572188,119.864875878
6030582_1_4,10:723,6081235_1_2_0,3,74.1029536552,-17.572230873,119.470182865
6030582_1_4,10:723,6081235_1_2_0,5,74.1029536552,-12.1839763787,115.332341161
6030582_1_4,10:723,6081235_1_2_0,8,74.1029536552,-8.81071516009,112.463110562
6030582_1_4,10:723,6081235_1_2_0,11,74.1029536552,-15.4278296315,124.849455428
6030582_1_4,10:723,6081235_1_2_1,1,74.1029536552,-33.4402572188,137.864875878
6030582_1_4,10:723,6081235_1_2_1,3,74.1029536552,-31.972230873,137.470182865
6030582_1_4,10:723,6081235_1_2_1,5,74.1029536552,-26.5839763787,133.332341161
6030582_1_4,10:723,6081235_1_2_1,8,74.1029536552,-23.2107151601,130.463110562
6030582_1_4,10:723,6081235_1_2_1,11,74.1029536552,-29.8278296315,142.849455428
6030582_1_4,10:723,6081235_1_2_2,1,74.1029536552,-17.4402572188,117.864875878
6030582_1_4,10:723,6081235_1_2_2,3,74.1029536552,-15.972230873,117.470182865
6030582_1_4,10:723,6081235_1_2_2,5,74.1029536552,-10.5839763787,113.332341161
6030582_1_4,10:723,6081235_1_2_2,8,74.1029536552,-7.21071516009,110.463110562
6030582_1_4,10:723,6081235_1_2_2,11,74.1029536552,-13.8278296315,122.849455428
6030582_1_4,10:723,6081235_1_2_3,1,74.1029536552,-23.8402572188,125.864875878
6030582_1_4,10:723,6081235_1_2_3,3,74.1029536552,-22.372230873,125.470182865
6030582_1_4,10:723,6081235_1_2_3,5,74.1029536552,-16.9839763787,121.332341161
6030582_1_4,10:723,6081235_1_2_3,8,74.1029536552,-13.6107151601,118.463110562
6030582_1_4,10:723,6081235_1_2_3,11,74.1029536552,-20.2278296315,130.849455428
6030582_1_4,10:723,6081235_1_2_4,1,74.1029536552,-22.2402572188,123.864875878
6030582_1_4,10:723,6081235_1_2_4,3,74.1029536552,-20.772230873,123.470182865
6030582_1_4,10:723,6081235_1_2_4,5,74.1029536552,-15.3839763787,119.332341161
6030582_1_4,10:723,6081235_1_2_4,8,74.1029536552,-12.0107151601,116.463110562
6030582_1_4,10:723,6081235_1_2_4,11,74.1029536552,-18.6278296315,128.849455428
6030582_1_4,3:631,6081235_1_2_0,1,74.1029536552,-21.6469626177,123.123257626
6030582_1_4,3:631,6081235_1_2_0,3,74.1029536552,-20.1789362986,122.728564647
6030582_1_4,3:631,6081235_1_2_0,5,74.1029536552,-14.7906818042,118.590722943
6030582_1_4,3:631,6081235_1_2_0,8,74.1029536552,-11.4174206123,115.721492378
6030582_1_4,3:631,6081235_1_2_0,11,74.1029536552,-18.0345350038,128.107837143
6030582_1_4,3:631,6081235_1_2_1,1,74.1029536552,-36.0469626177,141.123257626
6030582_1_4,3:631,6081235_1_2_1,3,74.1029536552,-34.5789362986,140.728564647
6030582_1_4,3:631,6081235_1_2_1,5,74.1029536552,-29.1906818042,136.590722943
6030582_1_4,3:631,6081235_1_2_1,8,74.1029536552,-25.8174206123,133.721492378
6030582_1_4,3:631,6081235_1_2_1,11,74.1029536552,-32.4345350038,146.107837143
6030582_1_4,3:631,6081235_1_2_2,1,74.1029536552,-20.0469626177,121.123257626
6030582_1_4,3:631,6081235_1_2_2,3,74.1029536552,-18.5789362986,120.728564647
6030582_1_4,3:631,6081235_1_2_2,5,74.1029536552,-13.1906818042,116.590722943
6030582_1_4,3:631,6081235_1_2_2,8,74.1029536552,-9.81742061233,113.721492378
6030582_1_4,3:631,6081235_1_2_2,11,74.1029536552,-16.4345350038,126.107837143
6030582_1_4,3:631,6081235_1_2_3,1,74.1029536552,-26.4469626177,129.123257626
6030582_1_4,3:631,6081235_1_2_3,3,74.1029536552,-24.9789362986,128.728564647
6030582_1_4,3:631,6081235_1_2_3,5,74.1029536552,-19.5906818042,124.590722943
6030582_1_4,3:631,6081235_1_2_3,8,74.1029536552,-16.2174206123,121.721492378
6030582_1_4,3:631,6081235_1_2_3,11,74.1029536552,-22.8345350038,134.107837143
6030582_1_4,3:631,6081235_1_2_4,1,74.1029536552,-24.8469626177,127.123257626
6030582_1_4,3:631,6081235_1_2_4,3,74.1029536552,-23.3789362986,126.728564647
6030582_1_4,3:631,6081235_1_2_4,5,74.1029536552,-17.9906818042,122.590722943
6030582_1_4,3:631,6081235_1_2_4,8,74.1029536552,-14.6174206123,119.721492378
6030582_1_4,3:631,6081235_1_2_4,11,74.1029536552,-21.2345350038,132.107837143
6030582_1_4,3:629,6081235_1_2_0,1,74.1029536552,-4.04613284538,101.122220411
6030582_1_4,3:629,6081235_1_2_0,3,74.1029536552,-2.48586353821,100.612223697
6030582_1_4,3:629,6081235_1_2_0,5,74.1029536552,2.52484767493,96.9463110943
6030582_1_4,3:629,6081235_1_2_0,8,74.1029536552,7.08471971599,92.5938169672
6030582_1_4,3:629,6081235_1_2_0,11,74.1029536552,1.43049074826,103.776554953
6030582_1_4,3:629,6081235_1_2_1,1,74.1029536552,-18.4461328454,119.122220411
6030582_1_4,3:629,6081235_1_2_1,3,74.1029536552,-16.8858635382,118.612223697
6030582_1_4,3:629,6081235_1_2_1,5,74.1029536552,-11.8751523251,114.946311094
6030582_1_4,3:629,6081235_1_2_1,8,74.1029536552,-7.31528028401,110.593816967
6030582_1_4,3:629,6081235_1_2_1,11,74.1029536552,-12.9695092517,121.776554953
6030582_1_4,3:629,6081235_1_2_2,1,74.1029536552,-2.44613284538,99.122220411
6030582_1_4,3:629,6081235_1_2_2,3,74.1029536552,-0.885863538214,98.6122236969
6030582_1_4,3:629,6081235_1_2_2,5,74.1029536552,4.12484767493,94.9463110943
6030582_1_4,3:629,6081235_1_2_2,8,74.1029536552,8.68471971599,90.5938169672
6030582_1_4,3:629,6081235_1_2_2,11,74.1029536552,3.03049074826,101.776554953
6030582_1_4,3:629,6081235_1_2_3,1,74.1029536552,-8.84613284538,107.122220411
6030582_1_4,3:629,6081235_1_2_3,3,74.1029536552,-7.28586353821,106.612223697
6030582_1_4,3:629,6081235_1_2_3,5,74.1029536552,-2.27515232507,102.946311094
6030582_1_4,3:629,6081235_1_2_3,8,74.1029536552,2.28471971599,98.5938169672
6030582_1_4,3:629,6081235_1_2_3,11,74.1029536552,-3.36950925174,109.776554953
6030582_1_4,3:629,6081235_1_2_4,1,74.1029536552,-7.24613284538,105.122220411
6030582_1_4,3:629,6081235_1_2_4,3,74.1029536552,-5.68586353821,104.612223697
6030582_1_4,3:629,6081235_1_2_4,5,74.1029536552,-0.675152325068,100.946311094
6030582_1_4,3:629,6081235_1_2_4,8,74.1029536552,3.88471971599,96.5938169672
6030582_1_4,3:629,6081235_1_2_4,11,74.1029536552,-1.76950925174,107.776554953
6030582_1_4,3:626,6073513_1_6_2,5,29.8408549602,-23.3187192358,56.5852857246
6030582_1_4,3:626,6073513_1_6_2,8,29.8408549602,-5.05779838354,38.3243648724
6030582_1_4,3:626,6073513_1_6_0,5,29.8408549602,-23.3187192358,56.5852857246
6030582_1_4,3:626,6073513_1_6_0,8,29.8408549602,-5.05779838354,38.3243648724
6030582_1_4,3:626,6073513_1_6_1,5,29.8408549602,-30.6520525958,65.7519524246
6030582_1_4,3:626,6073513_1_6_1,8,29.8408549602,-11.8311317169,46.7910315391
6030582_1_4,3:626,6073513_1_6_4,5,29.8408549602,-29.0520525958,63.7519524246
6030582_1_4,3:626,6073513_1_6_4,8,29.8408549602,-10.2311317169,44.7910315391
6030582_1_4,3:626,6081235_1_2_0,1,74.1029536552,3.13368761814,92.1474448316
6030582_1_4,3:626,6081235_1_2_0,3,74.1029536552,4.69395689864,91.6374481508
6030582_1_4,3:626,6081235_1_2_1,1,74.1029536552,-11.2663123819,110.147444832
6030582_1_4,3:626,6081235_1_2_1,3,74.1029536552,-9.70604310136,109.637448151
6030582_1_4,3:626,6081235_1_2_2,1,74.1029536552,4.73368761814,90.1474448316
6030582_1_4,3:626,6081235_1_2_2,3,74.1029536552,6.29395689864,89.6374481508
6030582_1_4,3:626,6081235_1_2_3,1,74.1029536552,-1.66631238186,98.1474448316
6030582_1_4,3:626,6081235_1_2_3,3,74.1029536552,-0.106043101357,97.6374481508
6030582_1_4,3:626,6081235_1_2_4,1,74.1029536552,-0.0663123818583,96.1474448316
6030582_1_4,3:626,6081235_1_2_4,3,74.1029536552,1.49395689864,95.6374481508
6032078_1_4,10:626,6005839_3_4_3,15,60.7783391752,10.2747298802,69.4230902016
6032078_1_4,10:626,6005839_3_4_1,15,60.7783391752,10.2747298802,69.4230902016
6044009_1_3,10:F09,6042911_1_3_0,1,11.6626387441,-44.3977116226,76.0758882281
6044009_1_3,10:F09,6042911_1_3_0,2,11.6626387441,-34.1491591077,66.4206690399
6044009_1_3,10:F09,6042911_1_3_0,3,11.6626387441,-28.8377641034,61.0559407023
6044009_1_3,10:F09,6042911_1_3_3,1,11.6626387441,-43.8377116226,75.3758882281
6044009_1_3,10:F09,6042911_1_3_3,2,11.6626387441,-31.215825801,62.7540024065
6044009_1_3,10:F09,6042911_1_3_3,3,11.6626387441,-26.1177641301,57.6559407356
6044009_1_3,10:F09,6042911_1_3_2,1,11.6626387441,-44.3977116226,76.0758882281
6044009_1_3,10:F09,6042911_1_3_2,2,11.6626387441,-34.1491591077,66.4206690399
6044009_1_3,10:F09,6042911_1_3_2,3,11.6626387441,-28.8377641034,61.0559407023
6044009_1_3,10:F09,6042911_1_3_4,1,11.6626387441,-43.8377116226,75.3758882281
6044009_1_3,10:F09,6042911_1_3_4,2,11.6626387441,-31.215825801,62.7540024065
6044009_1_3,10:F09,6042911_1_3_4,3,11.6626387441,-26.1177641301,57.6559407356
6044009_1_3,10:G21,6042911_1_3_0,1,11.6626387441,-43.3450301257,74.760036357
6044009_1_3,10:G21,6042911_1_3_0,2,11.6626387441,-33.0964776375,65.1048172021
6044009_1_3,10:G21,6042911_1_3_0,3,11.6626387441,-27.7850826332,59.7400888645
6044009_1_3,10:G21,6042911_1_3_3,1,11.6626387441,-35.6650301257,65.160036357
6044009_1_3,10:G21,6042911_1_3_3,2,11.6626387441,-23.0431443041,52.5381505355
6044009_1_3,10:G21,6042911_1_3_3,3,11.6626387441,-17.9450826332,47.4400888645
6044009_1_3,10:G21,6042911_1_3_2,1,11.6626387441,-43.3450301257,74.760036357
6044009_1_3,10:G21,6042911_1_3_2,2,11.6626387441,-33.0964776375,65.1048172021
6044009_1_3,10:G21,6042911_1_3_2,3,11.6626387441,-27.7850826332,59.7400888645
6044009_1_3,10:G21,6042911_1_3_4,1,11.6626387441,-35.6650301257,65.160036357
6044009_1_3,10:G21,6042911_1_3_4,2,11.6626387441,-23.0431443041,52.5381505355
6044009_1_3,10:G21,6042911_1_3_4,3,11.6626387441,-17.9450826332,47.4400888645
6057248_1_1,3:G26,6076464_2_1_3,6,16.0650289777,-51.5494523445,104.695861398
6057248_1_1,3:G24,6076464_2_1_3,5,16.0650289777,-50.6086326414,100.396818356
6057248_1_1,3:G24,6076464_2_1_3,6,16.0650289777,-39.6098923222,89.7714113706
6065158_2_1,10:235,6069496_1_3_0,13,41.6316447979,-42.4952861799,99.1796015102
6065158_2_1,10:235,6069496_1_3_2,13,41.6316447979,-42.4952861799,99.1796015102
6065158_2_1,10:235,6069496_1_3_3,13,41.6316447979,-42.4952861799,99.1796015102
6065158_2_1,10:235,6069496_1_3_4,13,41.6316447979,-42.4952861799,99.1796015102
6065158_2_1,10:R31,6069496_1_3_0,13,41.6316447979,-22.0081996405,73.570743336
6065158_2_1,10:R31,6069496_1_3_3,13,41.6316447979,-22.0081996405,73.570743336
6065158_2_1,10:R31,6069496_1_3_4,13,41.6316447979,-22.0081996405,73.570743336
6073241_2_4,10:R05,6073513_1_6_2,1,29.8408549602,-34.9279480805,60.9338388727
6073241_2_4,10:R05,6073513_1_6_2,3,29.8408549602,-33.75385964,60.6712802873
6073241_2_4,10:R05,6073513_1_6_3,1,29.8408549602,-28.5279480805,52.9338388727
6073241_2_4,10:R05,6073513_1_6_3,3,29.8408549602,-27.35385964,52.6712802873
6073241_2_4,10:R05,6073513_1_6_0,1,29.8408549602,-38.1279480805,64.9338388727
6073241_2_4,10:R05,6073513_1_6_0,3,29.8408549602,-36.95385964,64.6712802873
6073241_2_4,10:R06,6073513_1_6_2,1,29.8408549602,-34.9012814139,60.9005055394
6073241_2_4,10:R06,6073513_1_6_2,3,29.8408549602,-33.7271929466,60.6379469206
6073241_2_4,10:R06,6073513_1_6_3,1,29.8408549602,-28.5012814139,52.9005055394
6073241_2_4,10:R06,6073513_1_6_3,3,29.8408549602,-27.3271929466,52.6379469206
6073241_2_4,10:R06,6073513_1_6_0,1,29.8408549602,-38.1012814139,64.9005055394
6073241_2_4,10:R06,6073513_1_6_0,3,29.8408549602,-36.9271929466,64.6379469206
6073241_2_4,10:R06,6081235_1_2_0,11,74.1029536552,-12.0405035789,109.836709112
